mark	repel	15	if	9
nsubj	is	11	it	10
aux	repel	15	is	11
advmod	repel	15	not	12
nsubj	repel	15	it	13
aux	repel	15	will	14
advcl	attract	8	repel	15
punct	attract	8	.	16

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

mark	sticking	2	By	1
root	.	0	sticking	2
det	key	4	the	3
obj	sticking	2	key	4
case	magnet	7	to	5
det	magnet	7	a	6
obl	sticking	2	magnet	7
cc	try	9	and	8
conj	sticking	2	try	9
obj	try	9	it	10
compound:prt	try	9	out	11
punct	sticking	2	.	12

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

mark	attracts	3	If	1
nsubj	attracts	3	it	2
root	.	0	attracts	3
cc	drops	5	or	4
conj	attracts	3	drops	5
mark	let	8	when	6
nsubj	let	8	you	7
advcl	attracts	3	let	8
obj	let	8	it	9
xcomp	let	8	go	10
punct	attracts	3	.	11

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

mark	attracts	4	If	1
det	key	3	the	2
nsubj	attracts	4	key	3
advcl	iron	6	attracts	4
cop	iron	6	is	5
root	.	0	iron	6
punct	iron	6	.	7
mark	repels	10	If	8
nsubj	repels	10	it	9
advcl	aluminum	12	repels	10
cop	aluminum	12	is	11
root	.	7	aluminum	12
punct	aluminum	12	.	13

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

nsubj	find	3	You	1
aux	find	3	would	2
root	.	0	find	3
det	answer	5	the	4
obj	find	3	answer	5
punct	find	3	.	6

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

nsubj	stick	3	It	1
aux	stick	3	will	2
root	.	0	stick	3
case	iron	5	to	4
obl	stick	3	iron	5
cc	aluminum	8	and	6
advmod	aluminum	8	not	7
conj	iron	5	aluminum	8
punct	stick	3	.	9

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

nsubj	try	3	You	1
aux	try	3	can	2
root	.	0	try	3
obj	try	3	it	4
compound:prt	try	3	out	5
advmod	try	3	altogether	6
punct	try	3	.	7

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

nsubj	put	3	I	1
aux	put	3	will	2
root	.	0	put	3
obj	put	3	it	4
case	nail	7	on	5
det	nail	7	a	6
obl	put	3	nail	7
punct	put	3	.	8

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

nsubj	know	3	You	1
aux	know	3	will	2
root	.	0	know	3
mark	stick	7	because	4
nsubj	stick	7	it	5
aux	stick	7	will	6
advcl	know	3	stick	7
case	magnet	10	to	8
det	magnet	10	a	9
obl	stick	7	magnet	10
punct	know	3	.	11

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

mark	iron	7	Because	1
mark	sticked	4	if	2
nsubj	sticked	4	it	3
advcl	iron	7	sticked	4
nsubj	iron	7	it	5
cop	iron	7	was	6
root	.	0	iron	7
mark	aluminum	14	if	8
nsubj	aluminum	14	it	9
aux	aluminum	14	did	10
advmod	aluminum	14	not	11
nsubj	aluminum	14	it	12
cop	aluminum	14	is	13
advcl	iron	7	aluminum	14
punct	iron	7	.	15

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

mark	sticks	3	If	1
nsubj	sticks	3	it	2
advcl	magnet	8	sticks	3
advmod	magnet	8	then	4
nsubj	magnet	8	it	5
cop	magnet	8	is	6
det	magnet	8	a	7
root	.	0	magnet	8
mark	does	11	if	9
nsubj	does	11	it	10
advcl	magnet	8	does	11
advmod	does	11	not	12
advmod	is	15	then	13
nsubj	is	15	it	14
parataxis	magnet	8	is	15
advmod	is	15	not	16
punct	magnet	8	.	17

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

nsubj	get	3	You	1
aux	get	3	can	2
root	.	0	get	3
det	key	5	a	4
obj	get	3	key	5
cc	nail	9	and	6
det	nail	9	a	7
compound	nail	9	iron	8
conj	key	5	nail	9
cc	foil	12	and	10
compound	foil	12	aluminum	11
conj	nail	9	foil	12
cc	see	14	and	13
conj	get	3	see	14
mark	sticks	17	if	15
nsubj	sticks	17	it	16
advcl	see	14	sticks	17
punct	get	3	.	18

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

mark	repels	3	If	1
nsubj	repels	3	it	2
advcl	attract	10	repels	3
obj	repels	3	aluminum	4
mark	sticks	7	if	5
nsubj	sticks	7	it	6
advcl	repels	3	sticks	7
obj	sticks	7	iron	8
punct	attract	10	,	9
root	.	0	attract	10
punct	attract	10	.	11

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

nsubj	know	3	I	1
aux	know	3	will	2
root	.	0	know	3
mark	sticks	6	when	4
nsubj	sticks	6	it	5
advcl	know	3	sticks	6
cc	repels	9	or	7
nsubj	repels	9	it	8
conj	sticks	6	repels	9
punct	know	3	.	10

mark	sticks	4	If	1
det	sticks	4	the	2
amod	sticks	4	key	3
advcl	iron	9	sticks	4
punct	iron	9	,	5
det	key	7	the	6
nsubj	iron	9	key	7
cop	iron	9	is	8
root	.	0	iron	9
punct	aluminum	20	;	10
mark	stick	16	if	11
det	key	13	the	12
nsubj	stick	16	key	13
aux	stick	16	does	14
advmod	stick	16	not	15
advcl	aluminum	20	stick	16
det	key	18	the	17
obj	stick	16	key	18
cop	aluminum	20	is	19
parataxis	iron	9	aluminum	20
punct	iron	9	.	21

nsubj	fall	3	It	1
aux	fall	3	will	2
root	.	0	fall	3
case	magnet	6	off	4
det	magnet	6	the	5
obl	fall	3	magnet	6
punct	fall	3	.	7

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

mark	repelling	4	Because	1
nsubj	repelling	4	they	2
aux	repelling	4	are	3
root	.	0	repelling	4
det	other	6	each	5
obj	repelling	4	other	6
advmod	repelling	4	always	7
punct	repelling	4	.	8

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	magnets	2	The	1
nsubj	touching	5	magnets	2
aux	touching	5	are	3
advmod	touching	5	not	4
root	.	0	touching	5
mark	attract	9	because	6
nsubj	attract	9	they	7
aux	attract	9	cannot	8
advcl	touching	5	attract	9
case	other	12	to	10
det	other	12	each	11
obl	attract	9	other	12
mark	north	16	if	13
nsubj	north	16	they	14
cop	north	16	are	15
advcl	attract	9	north	16
case	north	18	to	17
obl	north	16	north	18
cc	south	20	or	19
conj	north	18	south	20
case	south	22	to	21
obl	north	18	south	22
punct	touching	5	.	23

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	magnets	2	The	1
nsubj	stick	6	magnets	2
aux	stick	6	will	3
advmod	stick	6	maybe	4
advmod	stick	6	not	5
root	.	0	stick	6
mark	long	18	because	7
det	force	9	the	8
nsubj	long	18	force	9
case	magnets	12	of	10
det	magnets	12	the	11
nmod	force	9	magnets	12
aux	long	18	will	13
advmod	long	18	maybe	14
det	pencil	16	the	15
nsubj	long	18	pencil	16
cop	long	18	is	17
advcl	stick	6	long	18
cc	feel	23	and	19
det	magnets	21	the	20
nsubj	feel	23	magnets	21
aux	feel	23	cannot	22
conj	stick	6	feel	23
det	magnets	26	the	24
amod	magnets	26	other	25
obj	feel	23	magnets	26
punct	stick	6	.	27

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

nsubj	repelling	3	They	1
aux	repelling	3	are	2
root	.	0	repelling	3
punct	repelling	3	.	4

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	magnets	2	The	1
nsubj	side	6	magnets	2
cop	side	6	are	3
case	side	6	on	4
det	side	6	the	5
root	.	0	side	6
mark	repel	9	when	7
nsubj	repel	9	they	8
advcl	side	6	repel	9
det	other	11	each	10
obj	repel	9	other	11
punct	side	6	.	12

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

nsubj	side	6	They	1
cop	side	6	are	2
case	side	6	on	3
det	side	6	the	4
amod	side	6	same	5
root	.	0	side	6
punct	side	6	.	7

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	rings	2	The	1
nsubj	touch	5	rings	2
aux	touch	5	do	3
advmod	touch	5	not	4
root	.	0	touch	5
det	other	7	each	6
obj	touch	5	other	7
mark	facing	12	because	8
det	magnets	10	the	9
nsubj	facing	12	magnets	10
aux	facing	12	are	11
advcl	touch	5	facing	12
xcomp	facing	12	positive	13
case	negative	15	to	14
obl	facing	12	negative	15
punct	touch	5	.	16

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

nsubj	touch	4	They	1
aux	touch	4	do	2
advmod	touch	4	not	3
root	.	0	touch	4
det	other	6	each	5
obj	touch	4	other	6
mark	has	13	because	7
nummod	side	9	one	8
nsubj	has	13	side	9
case	magnet	12	of	10
det	magnet	12	the	11
nmod	side	9	magnet	12
advcl	touch	4	has	13
det	force	15	a	14
obj	has	13	force	15
cc	stick	20	and	16
det	stick	20	the	17
amod	stick	20	other	18
compound	stick	20	side	19
conj	force	15	stick	20
case	other	23	to	21
det	other	23	each	22
nmod	stick	20	other	23
mark	have	28	because	24
nsubj	have	28	they	25
aux	have	28	do	26
advmod	have	28	not	27
advcl	has	13	have	28
det	force	30	a	29
obj	have	28	force	30
punct	touch	4	.	31

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	magnets	2	The	1
nsubj	touch	5	magnets	2
aux	touch	5	do	3
advmod	touch	5	not	4
root	.	0	touch	5
det	other	7	each	6
obj	touch	5	other	7
mark	facing	16	because	8
cc:preconj	north	11	either	9
det	north	11	the	10
nsubj	facing	16	north	11
cc	sides	14	and	12
amod	sides	14	north	13
conj	north	11	sides	14
aux	facing	16	are	15
advcl	touch	5	facing	16
det	other	18	each	17
obj	facing	16	other	18
cc	facing	27	or	19
case	south	22	on	20
det	south	22	the	21
nsubj	facing	27	south	22
cc	sides	25	and	23
amod	sides	25	south	24
conj	south	22	sides	25
aux	facing	27	are	26
conj	touch	5	facing	27
det	other	29	each	28
obj	facing	27	other	29
punct	touch	5	.	30

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	rings	2	The	1
nsubj	touch	5	rings	2
aux	touch	5	do	3
advmod	touch	5	not	4
root	.	0	touch	5
det	other	7	each	6
obj	touch	5	other	7
mark	magnets	12	because	8
det	rings	10	the	9
nsubj	magnets	12	rings	10
cop	magnets	12	are	11
advcl	touch	5	magnets	12
advmod	repel	15	so	13
nsubj	repel	15	they	14
advcl	touch	5	repel	15
case	2	17	because	16
nummod	south	18	2	17
obl	repel	15	south	18
cc	north	20	and	19
conj	south	18	north	20
advcl	repel	15	facing	21
det	other	23	each	22
obj	facing	21	other	23
punct	touch	5	.	24

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

mark	magnets	5	Because	1
det	rings	3	the	2
nsubj	magnets	5	rings	3
cop	magnets	5	are	4
root	.	0	magnets	5
cc	facing	9	and	6
nsubj	facing	9	they	7
aux	facing	9	are	8
conj	magnets	5	facing	9
det	other	11	each	10
obj	facing	9	other	11
case	side	15	on	12
det	side	15	the	13
amod	side	15	same	14
obl	facing	9	side	15
punct	magnets	5	.	16

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	magnets	2	The	1
nsubj	touch	5	magnets	2
aux	touch	5	do	3
advmod	touch	5	not	4
root	.	0	touch	5
mark	together	11	because	6
det	poles	9	the	7
amod	poles	9	same	8
nsubj	together	11	poles	9
cop	together	11	are	10
advcl	touch	5	together	11
mark	repel	15	so	12
nsubj	repel	15	they	13
det	they	13	all	14
advcl	touch	5	repel	15
punct	touch	5	.	16

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

nsubj	touch	4	They	1
aux	touch	4	do	2
advmod	touch	4	not	3
root	.	0	touch	4
det	other	6	each	5
obj	touch	4	other	6
mark	repelling	13	because	7
det	force	9	the	8
nsubj	repelling	13	force	9
case	magnetism	11	of	10
nmod	force	9	magnetism	11
aux	repelling	13	is	12
advcl	touch	4	repelling	13
obj	repelling	13	them	14
advmod	repelling	13	away	15
case	other	18	from	16
det	other	18	each	17
obl	repelling	13	other	18
punct	touch	4	.	19

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	magnets	2	The	1
nsubj	touch	5	magnets	2
aux	touch	5	do	3
advmod	touch	5	not	4
root	.	0	touch	5
mark	stick	19	because	6
mark	flip	9	if	7
nsubj	flip	9	you	8
advcl	stick	19	flip	9
det	magnet	11	the	10
obj	flip	9	magnet	11
case	side	15	to	12
det	side	15	the	13
amod	side	15	other	14
obl	flip	9	side	15
nsubj	stick	19	it	16
aux	stick	19	will	17
advmod	stick	19	not	18
ccomp	touch	5	stick	19
mark	makes	22	because	20
nsubj	makes	22	it	21
advcl	stick	19	makes	22
obj	makes	22	them	23
xcomp	makes	22	different	24
punct	touch	5	.	25

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	rings	2	The	1
nsubj	touch	5	rings	2
aux	touch	5	are	3
advmod	touch	5	not	4
root	.	0	touch	5
det	other	7	each	6
obj	touch	5	other	7
mark	facing	12	because	8
nsubj	facing	12	they	9
aux	facing	12	are	10
advmod	facing	12	not	11
advcl	touch	5	facing	12
det	way	15	the	13
amod	way	15	right	14
obj	facing	12	way	15
punct	touch	5	.	16

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	rings	2	The	1
nsubj:pass	made	4	rings	2
aux:pass	made	4	are	3
root	.	0	made	4
case	metal	7	out	5
case	metal	7	of	6
obl	made	4	metal	7
mark	repelling	11	because	8
nsubj	repelling	11	they	9
aux	repelling	11	are	10
advcl	made	4	repelling	11
punct	made	4	.	12

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	magnets	2	The	1
nsubj	touching	5	magnets	2
aux	touching	5	are	3
advmod	touching	5	not	4
root	.	0	touching	5
mark	making	11	because	6
det	force	9	the	7
amod	force	9	magnetic	8
nsubj	making	11	force	9
aux	making	11	is	10
advcl	touching	5	making	11
det	magnets	13	the	12
obj	making	11	magnets	13
xcomp	making	11	repel	14
punct	touching	5	.	15

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

nsubj	touching	4	They	1
aux	touching	4	are	2
advmod	touching	4	not	3
root	.	0	touching	4
det	other	6	each	5
obj	touching	4	other	6
mark	repelling	10	because	7
nsubj	repelling	10	they	8
aux	repelling	10	are	9
advcl	touching	4	repelling	10
punct	touching	4	.	11

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

mark	attracting	5	Because	1
nsubj	attracting	5	they	2
aux	attracting	5	are	3
advmod	attracting	5	not	4
root	.	0	attracting	5
punct	attracting	5	.	6

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	magnets	2	The	1
nsubj	touching	5	magnets	2
aux	touching	5	are	3
advmod	touching	5	not	4
root	.	0	touching	5
mark	flipped	9	because	6
nsubj:pass	flipped	9	they	7
aux:pass	flipped	9	are	8
advcl	touching	5	flipped	9
case	way	13	around	10
det	way	13	a	11
amod	way	13	certain	12
obl	flipped	9	way	13
obj	stick	18	that	14
nsubj	stick	18	they	15
aux	stick	18	do	16
advmod	stick	18	not	17
acl:relcl	way	13	stick	18
advmod	repel	21	instead	19
nsubj	repel	21	they	20
advcl	stick	18	repel	21
punct	touching	5	.	22

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

nsubj	touching	4	They	1
aux	touching	4	are	2
advmod	touching	4	not	3
root	.	0	touching	4
det	other	6	each	5
obj	touching	4	other	6
mark	touching	18	because	7
cc:preconj	part	13	either	8
det	part	13	the	9
compound	part	13	North	10
cc	North	12	and	11
conj	North	10	North	12
nsubj	touching	18	part	13
case	magnets	16	of	14
det	magnets	16	the	15
nmod	part	13	magnets	16
aux	touching	18	are	17
advcl	touching	4	touching	18
cc	touching	25	or	19
det	south	21	the	20
nsubj	touching	25	south	21
cc	south	23	and	22
conj	south	21	south	23
aux	touching	25	are	24
conj	touching	4	touching	25
punct	touching	4	.	26

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

nsubj	touching	4	They	1
aux	touching	4	are	2
advmod	touching	4	not	3
root	.	0	touching	4
mark	are	7	because	5
expl	are	7	there	6
advcl	touching	4	are	7
det	north	9	a	8
nsubj	are	7	north	9
cc	south	11	and	10
conj	north	9	south	11
case	magnet	14	on	12
det	magnet	14	a	13
nmod	north	9	magnet	14
cc	facing	19	and	15
det	north	17	the	16
nsubj	facing	19	north	17
aux	facing	19	is	18
conj	touching	4	facing	19
det	north	22	the	20
amod	north	22	other	21
obj	facing	19	north	22
punct	touching	4	.	23

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	pole	3	The	1
amod	pole	3	north	2
nsubj	touching	9	pole	3
cc	pole	7	and	4
det	pole	7	another	5
amod	pole	7	north	6
conj	pole	3	pole	7
aux	touching	9	are	8
root	.	0	touching	9
case	magnet	12	on	10
det	magnet	12	the	11
obl	touching	9	magnet	12
cc	pole	16	or	13
det	pole	16	the	14
amod	pole	16	south	15
conj	magnet	12	pole	16
cc	pole	19	and	17
amod	pole	19	south	18
conj	pole	16	pole	19
nsubj	makes	21	which	20
acl:relcl	magnet	12	makes	21
obj	makes	21	them	22
xcomp	makes	21	repel	23
punct	touching	9	.	24

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

mark	have	4	Because	1
det	magnets	3	the	2
nsubj	have	4	magnets	3
advcl	touch	23	have	4
det	pole	9	a	5
compound	pole	9	north	6
cc	south	8	and	7
conj	north	6	south	8
obj	have	4	pole	9
cc	touch	23	and	10
mark	touches	14	if	11
det	north	13	the	12
nsubj	touches	14	north	13
advcl	touch	23	touches	14
det	north	16	the	15
obj	touches	14	north	16
cc	north	19	or	17
amod	north	19	visa-versa	18
conj	north	16	north	19
nsubj	touch	23	the	20
aux	touch	23	will	21
advmod	touch	23	not	22
root	.	0	touch	23
punct	touch	23	.	24

mark	repel	3	Like	1
nsubj	repel	3	poles	2
advcl	attract	7	repel	3
cc	attract	7	and	4
amod	poles	6	opposite	5
nsubj	attract	7	poles	6
root	.	0	attract	7
punct	attract	7	.	8

det	rings	2	The	1
nsubj	touch	5	rings	2
aux	touch	5	do	3
advmod	touch	5	not	4
